Date,CreativeID,Impressions,Clicks,VideoStarts,VideoCompletions,OperatingSystem,DayofWeek,Site,SiteCategory,CreativeName,MediaFormat,CreativeCategory,CreativeFormat,ClickThroughRate,VideoCompletionRate,VideoStartRate
01/05/2018,3161,1,0,0,0,Other,2,Home & House,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
01/05/2018,3161,1,0,0,0,Other,2,Home & House,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
01/05/2018,3161,6,0,0,0,Other,2,Fashionista,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
01/05/2018,3161,7,0,0,0,Android,2,Weights & Plates,Sport,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
01/05/2018,3161,13,0,0,0,Android,2,Marathon Digest,Sport,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
01/05/2018,3161,1,0,0,0,iOS,2,The Classic Gentleman,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
01/05/2018,3161,8,0,0,0,iOS,2,Weights & Plates,Sport,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
01/05/2018,3161,32,0,0,0,iOS,2,Marathon Digest,Sport,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
02/05/2018,3161,1266,10,0,0,Android,3,Progressive News,News,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.7898894154818324,,0.0
02/05/2018,3161,228,0,0,0,Android,3,The City Daily,News,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
02/05/2018,3161,1,0,0,0,Other,3,The City Daily,News,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
02/05/2018,3161,1428,6,0,0,iOS,3,Progressive News,News,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.42016806722689076,,0.0
02/05/2018,3161,487,5,0,0,iOS,3,The City Daily,News,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,1.0266940451745379,,0.0
02/05/2018,3161,1,0,0,0,Other,3,Progressive News,News,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
02/05/2018,3161,7,0,0,0,Other,3,Progressive News,News,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
02/05/2018,3161,10,0,0,0,Other,3,The City Daily,News,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
02/05/2018,3161,164,1,0,0,Android,3,Little Bird Lifestyle,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.6097560975609756,,0.0
02/05/2018,3161,1,0,0,0,Android,3,Little Bird Lifestyle,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
02/05/2018,3161,52,0,0,0,Android,3,Home & House,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
02/05/2018,3161,1,0,0,0,Android,3,Home & House,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
02/05/2018,3161,399,2,0,0,Android,3,Fashionista,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.5012531328320802,,0.0
02/05/2018,3161,1,0,0,0,Android,3,Fashionista,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
02/05/2018,3161,441,1,0,0,iOS,3,Little Bird Lifestyle,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.22675736961451248,,0.0
02/05/2018,3161,4,0,0,0,iOS,3,Little Bird Lifestyle,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
02/05/2018,3161,227,1,0,0,iOS,3,Home & House,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.4405286343612335,,0.0
02/05/2018,3161,8,0,0,0,iOS,3,Home & House,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
02/05/2018,3161,1534,5,0,0,iOS,3,Fashionista,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.3259452411994785,,0.0
02/05/2018,3161,1,0,0,0,iOS,3,Fashionista,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
02/05/2018,3161,4,0,0,0,Other,3,Little Bird Lifestyle,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
02/05/2018,3161,10,0,0,0,Other,3,Fashionista,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
02/05/2018,3161,24,0,0,0,Android,3,Weights & Plates,Sport,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
02/05/2018,3161,43,0,0,0,Android,3,Marathon Digest,Sport,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
02/05/2018,3161,39,1,0,0,iOS,3,Weights & Plates,Sport,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,2.564102564102564,,0.0
02/05/2018,3161,90,0,0,0,iOS,3,Marathon Digest,Sport,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
02/05/2018,3161,2,0,0,0,Other,3,Weights & Plates,Sport,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
03/05/2018,3161,1441,8,0,0,Android,4,Progressive News,News,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.5551700208188758,,0.0
03/05/2018,3161,483,3,0,0,Android,4,The City Daily,News,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.6211180124223602,,0.0
03/05/2018,3161,1,0,0,0,Other,4,The City Daily,News,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
03/05/2018,3161,2266,7,0,0,iOS,4,Progressive News,News,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.3089143865842895,,0.0
03/05/2018,3161,762,5,0,0,iOS,4,The City Daily,News,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.6561679790026247,,0.0
03/05/2018,3161,2,0,0,0,Other,4,Progressive News,News,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
03/05/2018,3161,14,0,0,0,Other,4,Progressive News,News,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
03/05/2018,3161,7,0,0,0,Other,4,The City Daily,News,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
03/05/2018,3161,260,1,0,0,Android,4,Little Bird Lifestyle,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.38461538461538464,,0.0
03/05/2018,3161,4,0,0,0,Android,4,Little Bird Lifestyle,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
03/05/2018,3161,96,1,0,0,Android,4,Home & House,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,1.0416666666666665,,0.0
03/05/2018,3161,486,4,0,0,Android,4,Fashionista,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.823045267489712,,0.0
03/05/2018,3161,1,0,0,0,Android,4,Fashionista,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
03/05/2018,3161,2,0,0,0,Other,4,Little Bird Lifestyle,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
03/05/2018,3161,2,0,0,0,Other,4,Fashionista,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
03/05/2018,3161,728,2,0,0,iOS,4,Little Bird Lifestyle,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.27472527472527475,,0.0
03/05/2018,3161,4,0,0,0,iOS,4,Little Bird Lifestyle,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
03/05/2018,3161,273,0,0,0,iOS,4,Home & House,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
03/05/2018,3161,7,0,0,0,iOS,4,Home & House,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
03/05/2018,3161,1734,3,0,0,iOS,4,Fashionista,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.17301038062283738,,0.0
03/05/2018,3161,2,0,0,0,iOS,4,Fashionista,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
03/05/2018,3161,7,0,0,0,Other,4,Little Bird Lifestyle,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
03/05/2018,3161,1,0,0,0,Other,4,Home & House,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
03/05/2018,3161,6,0,0,0,Other,4,Fashionista,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
03/05/2018,3161,1,0,0,0,Android,4,The Classic Gentleman,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
03/05/2018,3161,20,0,0,0,Android,4,Weights & Plates,Sport,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
03/05/2018,3161,49,0,0,0,Android,4,Marathon Digest,Sport,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
03/05/2018,3161,32,0,0,0,iOS,4,Weights & Plates,Sport,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
03/05/2018,3161,89,0,0,0,iOS,4,Marathon Digest,Sport,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
03/05/2018,3161,1,0,0,0,Other,4,Marathon Digest,Sport,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
04/05/2018,3161,1550,9,0,0,Android,5,Progressive News,News,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.5806451612903226,,0.0
04/05/2018,3161,664,5,0,0,Android,5,The City Daily,News,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.7530120481927711,,0.0
04/05/2018,3161,1168,2,0,0,iOS,5,Progressive News,News,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.17123287671232876,,0.0
04/05/2018,3161,887,4,0,0,iOS,5,The City Daily,News,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.4509582863585118,,0.0
04/05/2018,3161,2,0,0,0,Other,5,Progressive News,News,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
04/05/2018,3161,15,0,0,0,Other,5,Progressive News,News,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
04/05/2018,3161,9,0,0,0,Other,5,The City Daily,News,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
04/05/2018,3161,290,2,0,0,Android,5,Little Bird Lifestyle,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.6896551724137931,,0.0
04/05/2018,3161,3,0,0,0,Android,5,Little Bird Lifestyle,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
04/05/2018,3161,81,0,0,0,Android,5,Home & House,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
04/05/2018,3161,503,1,0,0,Android,5,Fashionista,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.19880715705765406,,0.0
04/05/2018,3161,1,0,0,0,Android,5,Fashionista,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
04/05/2018,3161,507,1,0,0,iOS,5,Little Bird Lifestyle,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.19723865877712032,,0.0
04/05/2018,3161,3,0,0,0,iOS,5,Little Bird Lifestyle,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
04/05/2018,3161,192,0,0,0,iOS,5,Home & House,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
04/05/2018,3161,1182,1,0,0,iOS,5,Fashionista,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.08460236886632826,,0.0
04/05/2018,3161,1,0,0,0,iOS,5,Fashionista,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
04/05/2018,3161,5,0,0,0,Other,5,Little Bird Lifestyle,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
04/05/2018,3161,9,0,0,0,Other,5,Fashionista,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
04/05/2018,3161,2,1,0,0,Android,5,The Classic Gentleman,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,50.0,,0.0
04/05/2018,3161,22,0,0,0,Android,5,Weights & Plates,Sport,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
04/05/2018,3161,33,0,0,0,Android,5,Marathon Digest,Sport,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
04/05/2018,3161,1,0,0,0,iOS,5,The Classic Gentleman,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
04/05/2018,3161,11,0,0,0,iOS,5,Weights & Plates,Sport,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
04/05/2018,3161,104,0,0,0,iOS,5,Marathon Digest,Sport,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
04/05/2018,3161,1,0,0,0,Other,5,Weights & Plates,Sport,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
05/05/2018,3161,1137,3,0,0,Android,6,Progressive News,News,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.2638522427440633,,0.0
05/05/2018,3161,618,6,0,0,Android,6,The City Daily,News,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.9708737864077669,,0.0
05/05/2018,3161,987,2,0,0,iOS,6,Progressive News,News,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.2026342451874367,,0.0
05/05/2018,3161,470,0,0,0,iOS,6,The City Daily,News,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
05/05/2018,3161,15,0,0,0,Other,6,Progressive News,News,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
05/05/2018,3161,4,0,0,0,Other,6,The City Daily,News,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
05/05/2018,3161,300,2,0,0,Android,6,Little Bird Lifestyle,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.6666666666666667,,0.0
05/05/2018,3161,2,0,0,0,Android,6,Little Bird Lifestyle,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
05/05/2018,3161,111,0,0,0,Android,6,Home & House,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
05/05/2018,3161,3,0,0,0,Android,6,Home & House,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
05/05/2018,3161,779,4,0,0,Android,6,Fashionista,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.5134788189987163,,0.0
05/05/2018,3161,834,3,0,0,iOS,6,Little Bird Lifestyle,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.3597122302158274,,0.0
05/05/2018,3161,7,0,0,0,iOS,6,Little Bird Lifestyle,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
05/05/2018,3161,396,2,0,0,iOS,6,Home & House,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.5050505050505051,,0.0
05/05/2018,3161,1,0,0,0,iOS,6,Home & House,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
05/05/2018,3161,2406,6,0,0,iOS,6,Fashionista,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.24937655860349126,,0.0
05/05/2018,3161,5,0,0,0,iOS,6,Fashionista,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
05/05/2018,3161,8,0,0,0,Other,6,Little Bird Lifestyle,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
05/05/2018,3161,7,0,0,0,Other,6,Fashionista,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
05/05/2018,3161,1,0,0,0,Android,6,The Classic Gentleman,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
05/05/2018,3161,18,0,0,0,Android,6,Weights & Plates,Sport,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
05/05/2018,3161,48,0,0,0,Android,6,Marathon Digest,Sport,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
05/05/2018,3161,3,0,0,0,iOS,6,The Classic Gentleman,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
05/05/2018,3161,36,1,0,0,iOS,6,Weights & Plates,Sport,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,2.7777777777777777,,0.0
05/05/2018,3161,122,0,0,0,iOS,6,Marathon Digest,Sport,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
06/05/2018,3161,809,7,0,0,Android,7,Progressive News,News,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.865265760197775,,0.0
06/05/2018,3161,576,6,0,0,Android,7,The City Daily,News,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,1.0416666666666665,,0.0
06/05/2018,3161,572,4,0,0,iOS,7,Progressive News,News,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.6993006993006993,,0.0
06/05/2018,3161,445,4,0,0,iOS,7,The City Daily,News,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.8988764044943821,,0.0
06/05/2018,3161,16,0,0,0,Other,7,The City Daily,News,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
06/05/2018,3161,145,0,0,0,Android,7,Little Bird Lifestyle,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
06/05/2018,3161,59,0,0,0,Android,7,Home & House,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
06/05/2018,3161,1,0,0,0,Android,7,Home & House,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
06/05/2018,3161,634,2,0,0,Android,7,Fashionista,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.31545741324921134,,0.0
06/05/2018,3161,1,0,0,0,Other,7,Little Bird Lifestyle,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
06/05/2018,3161,344,2,0,0,iOS,7,Little Bird Lifestyle,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.5813953488372093,,0.0
06/05/2018,3161,303,1,0,0,iOS,7,Home & House,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.33003300330033003,,0.0
06/05/2018,3161,1379,5,0,0,iOS,7,Fashionista,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.36258158085569253,,0.0
06/05/2018,3161,1,0,0,0,iOS,7,Fashionista,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
06/05/2018,3161,8,0,0,0,Other,7,Little Bird Lifestyle,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
06/05/2018,3161,17,0,0,0,Other,7,Home & House,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
06/05/2018,3161,2,0,0,0,Other,7,Fashionista,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
06/05/2018,3161,1,0,0,0,Android,7,The Classic Gentleman,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
06/05/2018,3161,19,0,0,0,Android,7,Weights & Plates,Sport,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
06/05/2018,3161,62,0,0,0,Android,7,Marathon Digest,Sport,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
06/05/2018,3161,1,0,0,0,iOS,7,The Classic Gentleman,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
06/05/2018,3161,24,0,0,0,iOS,7,Weights & Plates,Sport,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
06/05/2018,3161,91,2,0,0,iOS,7,Marathon Digest,Sport,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,2.197802197802198,,0.0
07/05/2018,3161,831,5,0,0,Android,1,Progressive News,News,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.601684717208183,,0.0
07/05/2018,3161,621,10,0,0,Android,1,The City Daily,News,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,1.610305958132045,,0.0
07/05/2018,3161,543,5,0,0,iOS,1,Progressive News,News,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.9208103130755065,,0.0
07/05/2018,3161,607,4,0,0,iOS,1,The City Daily,News,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.6589785831960462,,0.0
07/05/2018,3161,2,0,0,0,Other,1,Progressive News,News,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
07/05/2018,3161,7,0,0,0,Other,1,The City Daily,News,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
07/05/2018,3161,69,1,0,0,Android,1,Little Bird Lifestyle,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,1.4492753623188406,,0.0
07/05/2018,3161,36,0,0,0,Android,1,Home & House,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
07/05/2018,3161,1,0,0,0,Android,1,Home & House,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
07/05/2018,3161,248,0,0,0,Android,1,Fashionista,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
07/05/2018,3161,1,0,0,0,Android,1,Fashionista,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
07/05/2018,3161,259,2,0,0,iOS,1,Little Bird Lifestyle,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.7722007722007722,,0.0
07/05/2018,3161,2,0,0,0,iOS,1,Little Bird Lifestyle,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
07/05/2018,3161,187,1,0,0,iOS,1,Home & House,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.53475935828877,,0.0
07/05/2018,3161,2,0,0,0,iOS,1,Home & House,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
07/05/2018,3161,1117,7,0,0,iOS,1,Fashionista,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.6266786034019696,,0.0
07/05/2018,3161,1,0,0,0,Other,1,Little Bird Lifestyle,Fashion / Lifestyle,Yesteryear,Static Display,Lifestyle,Mobile Interscroller,0.0,,0.0
